BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__GHYDE000,"SSE SBMU1 - Norweb GSPG","SSE Energy Supply Limited",SSE,G,"NWP-SSE01",_G,"North Western","DEFAULT__G",,C,0,0,-80,.6218,-49.744,0,F,T,T,,01/09/13,,F
2__GIMPO000,"2__GIMPO000","SSE Energy Supply Limited",SSE,G,"NWP-ATL01",_G,"North Western","DEFAULT__G",,C,0,0,-2,.4929,-.986,0,F,T,F,,01/09/13,,F
2__GIMPX000,"2__GIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GINDE000,"INDE NORWEB","Npower Direct Limited",NITTWO01,G,"NWP-INE01",_G,"North Western","DEFAULT__G",,C,0,0,-49.8633,.4104,-20.464,0,F,T,T,,01/09/13,,F
2__GJERE000,"2__GJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"GJERE000",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GJETS000,"2__GJETS000","Jetstream Energy Supply Ltd",JETSTREA,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GKENS000,"2__GKENS000","Kensington Power Limited",KENSINGT,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GLIGH000,"2__GLIGH000","Lightning Energy Supply Ltd",LIGHTNIN,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GLOND000,"LE Default BMUid NORW","EDF Energy Customers PLC",LENCO,G,"NWP-LON01",_G,"North Western","DEFAULT__G",,C,0,0,-400,.6633,-265.32,0,F,T,T,,01/09/13,,F
2__GLUME000,"2__GLUME000","GNERGY Limited",LUMA,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GMAEL000,"2__GMAEL000","MA Energy Limited",MA200308,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4883,0,0,F,T,F,,01/09/13,,F
2__GMAGN000,"2__GMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GMANW000,"2__GMANW000","SP Energy Retail Ltd",SPSUP01,G,"NWP-MNW01",_G,"North Western","DEFAULT__G",,C,0,0,-43.6,.4715,-20.557,0,F,T,T,,01/09/13,,F
2__GMARB000,"2__GMARB000","Marble Power Limited",MARBLE,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,18/09/13,,F
2__GMIDE000,"NPEC NORWEB Area MIDE","Npower Limited",NPOWER01,G,"NWP-MID01",_G,"North Western","DEFAULT__G",,C,0,0,-57.662,.4659,-26.865,0,F,T,T,,01/09/13,,F
2__GMSCG000,"2__GMSCG000","Morgan Stanley",MSCGI,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GNATP000,"NPEC NORWEB Area NATP","Npower Limited",NPOWER01,G,"NWP-NPE01",_G,"North Western","DEFAULT__G",,C,0,0,-504.9629,.7045,-355.746,0,F,T,T,,01/09/13,,F
2__GNEEB000,"2__GNEEB000","NPower Northern Supply Ltd",NEEB,G,"NWP-NEE01",_G,"North Western","DEFAULT__G",,C,0,0,-154.195,.4668,-71.978,0,F,T,T,,01/09/13,,F
2__GNELC000,"BE Stage 2 Default for GSP _G","British Energy Direct Ltd",BEDL001,G,"NWP-BET01",_G,"North Western","DEFAULT__G",,C,0,0,-30,.7484,-22.452,0,F,T,T,,01/09/13,,F
2__GNORW000,"2__GNORW000","E.ON Energy Ltd",PGENERGY,G,"NWP-NWP01",_G,"North Western","DEFAULT__G",,C,0,0,-414,.5452,-225.713,0,F,T,T,,01/09/13,,F
2__GNUCE000,"2__GNUCE000","NDA",MAGNOX,G,"NWP-MEC01",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GOBER000,"2__GOBER000","Oberon Energy Supply Limited",OBERON,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GOGAS000,"2__GOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_G,"North Western","DEFAULT__G",,C,0,0,-.698,.4929,-.344,0,F,T,F,,01/09/13,,F
2__GOVOE000,"2__GOVOE000","OVO Electricity Ltd",OVOE,G,"",_G,"North Western","DEFAULT__G",,C,0,0,-15.8,.332,-5.246,0,F,T,F,,01/09/13,,F
2__GOXPO000,"2__GOXPO000","Opus Energy Limited",OXFPOWER,G,"",_G,"North Western","DEFAULT__G",,C,0,0,-28.12,.4905,-13.793,0,F,T,F,,01/09/13,,F
2__GPADD000,"2__GPADD000","Paddington Power Limited",PADDINGT,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,18/09/13,,F
2__GPGEN000,"2__GPGEN000","E.ON UK plc",POWERGEN,G,"NWP-PGU01",_G,"North Western","DEFAULT__G",,C,0,38,-362,.6744,-244.133,25.627,F,T,T,,01/09/13,,F
2__GPURE000,"2__GPURE000","Good Energy Limited",PURE,G,"",_G,"North Western","DEFAULT__G",,C,0,8.5,-1.5,.0525,-.079,.446,F,T,F,,01/09/13,,F
2__GREGE000,"2__GREGE000","Regent Power Limited",REGENT,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,18/09/13,,F
2__GRENC000,"2__GRENC000","The Renewable Energy Co Ltd",RENC,G,"NWP-RNW01",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GRWED000,"2__GRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"NWP-GDF01",_G,"North Western","DEFAULT__G",,C,0,0,-172,.6337,-108.996,0,F,T,T,,01/09/13,,F
2__GSEEB000,"2__GSEEB000","SEEBOARD Energy Limited",SEEBOARD,G,"NWP-SEE01",_G,"North Western","DEFAULT__G",,C,0,0,-4,.5698,-2.279,0,F,T,T,,01/09/13,,F
2__GSIRO000,"2__GSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GSMAL000,"2__GSMAL000","Smartestenergy Limited",SMARTEST,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GSMAR000,"2__GSMAR000","Smartestenergy Limited",SMARTEST,G,"NWP-SEL01",_G,"North Western","DEFAULT__G",,C,0,56,-42,.5714,-23.999,31.998,F,T,T,,01/09/13,,F
2__GSOUT000,"SE SBMU1 - Norweb GSPG","SSE Energy Supply Limited",SSE,G,"NWP-STH01",_G,"North Western","DEFAULT__G",,C,0,0,-300,.6113,-183.39,0,F,T,T,,01/09/13,,F
2__GSPOW000,"2__GSPOW000","SP Energy Retail Ltd",SPSUP01,G,"NWP-SPC01",_G,"North Western","DEFAULT__G",,C,0,13,-384,.4331,-166.31,5.63,F,T,T,,01/09/13,,F
2__GSPRK000,"2__GSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4637,0,0,F,T,F,,01/09/13,,F
2__GSTAT000,"STAT G North West","Statkraft Markets Gmbh",STATKRA1,G,"",_G,"North Western","DEFAULT__G",,C,0,28,0,.2515,0,7.042,F,T,F,,01/09/13,,F
2__GSWAE000,"SWA SBMU1 - Norweb GSPG","SSE Energy Supply Limited",SSE,G,"NWP-SWA01",_G,"North Western","DEFAULT__G",,C,0,0,-4,.5362,-2.145,0,F,T,T,,01/09/13,,F
2__GSWEB000,"SWEB Default BMUid NORW","EDF Energy Customers PLC",LENCO,G,"NWP-SWT01",_G,"North Western","DEFAULT__G",,C,0,0,-4,.4803,-1.921,0,F,T,T,,01/09/13,,F
2__GSYMB000,"2__GSYMB000","Symbio Energy LLP",SYMBIO18,G,"NWP-SYM01",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,T,,01/09/13,,F
2__GTEAM000,"2__GTEAM000","Team",TEAM01,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.4929,0,0,F,T,F,,01/09/13,,F
2__GTGPL000,"2__GTGPL000","Total Gas & Power Ltd",TFEGP,G,"NWP-TFE01",_G,"North Western","DEFAULT__G",,C,0,0,-104,.5383,-55.983,0,F,T,T,,01/09/13,,F
2__GTREX000,"2__GTREX000","POWER4ALL Limited",POWER4,G,"",_G,"North Western","DEFAULT__G",,C,0,0,-24.6,.7609,-18.718,0,F,T,F,,01/09/13,,F
2__GVOLT000,"2__GVOLT000","Co-operative Energy Limited",VOLA,G,"",_G,"North Western","DEFAULT__G",,C,0,0,0,.3203,0,0,F,T,F,,01/09/13,,F
2__GYELG000,"_G  Default BM NORWEB","NPower Yorkshire Supply Ltd",YE,G,"NWP-YEP01",_G,"North Western","DEFAULT__G",,C,0,0,-.9641,.528,-.509,0,F,T,T,,01/09/13,,F
2__HALTI000,"2__HALTI000","Altitude Energy Supply Limited",ALTITUDE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HANGE000,"2__HANGE000","Angel Energy Limited",ANGEL,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HAXIS000,"2__HAXIS000","Axis Telecom Ltd",AXISTELE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HAXPO000,"2__HAXPO000","AXPO UK LIMITED",EGLUK,G,"STH-AXPO1",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,18/09/13,,F
2__HBARB000,"2__HBARB000","Barbican Power Limited",BARBICAN,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,18/09/13,,F
2__HBAYS000,"2__HBAYS000","Bayswater Energy Limited",BAYSWATE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HBGAS000,"2__HBGAS000","British Gas Trading Ltd",BRITGAS,G,"STH-BGS01",_H,"Southern","DEFAULT__H",,C,0,0,-412,.4698,-193.558,0,F,T,T,,01/09/13,,F
2__HBIZZ000,"2__HBIZZ000","British Gas Trading Ltd",BRITGAS,G,"STH-BIZ01",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HBNRG000,"2__HBNRG000","Electricity Plus Supply Ltd",BAENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-62.5357,.5065,-31.674,0,F,T,F,,01/09/13,,F
2__HCALL000,"2__HCALL000","Callisto Energy Supply Limited",CALLISTO,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HCIRC000,"2__HCIRC000","Flow Energy Ltd",CIRCUIT,G,"",_H,"Southern","DEFAULT__H",,C,0,5.56,-.1,.5264,-.053,2.927,F,T,F,,01/09/13,,F
2__HCNDL000,"2__HCNDL000","NEAS Energy Limited",CNDA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HCNRG000,"2__HCNRG000","Opus Energy (Corporate) Ltd",CHENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-47.1,.5583,-26.296,0,F,T,F,,01/09/13,,F
2__HCOOP000,"2__HCOOP000","I Supply Energy Limited",COOP,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-.0716,.5264,-.038,0,F,T,F,,01/09/13,,F
2__HCOUL000,"2__HCOUL000","Coulomb Energy Supply Limited",COULOMB,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HCROW000,"2__HCROW000","Reuben Power Supply Limited",CROWELEC,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HDNRG000,"2__HDNRG000","Donnington Energy Limited",DOENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HDUAL000,"2__HDUAL000","Dual Energy Direct Limited",DUALENER,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-4.328,.5578,-2.414,0,F,T,F,,01/09/13,,F
2__HEBES000,"2__HEBES000","BES Commercial Electricity Ltd",EBEA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-6.704,.4798,-3.217,0,F,T,F,,01/09/13,,F
2__HECOA000,"2__HECOA000","British Gas Trading Ltd",BRITGAS,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HECON000,"2__HECON000","Economy Power",ECON1,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HECOT000,"2__HECOT000","The Renewable Energy Co Ltd",RENC,G,"",_H,"Southern","DEFAULT__H",,C,0,2,-7.7285,.553,-4.274,1.106,F,T,F,,01/09/13,,F
2__HEDIR000,"2__HEDIR000","British Gas Trading Ltd",BRITGAS,G,"STH-EDR01",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,T,,01/09/13,,F
2__HEELC000,"2__HEELC000","E.ON Energy Ltd",PGENERGY,G,"STH-EAS01",_H,"Southern","DEFAULT__H",,C,0,0,0,.4667,0,0,F,T,T,,01/09/13,,F
2__HEENG000,"2__HEENG000","E.ON Energy Ltd",PGENERGY,G,"STH-EST01",_H,"Southern","DEFAULT__H",,C,0,0,-8,.4991,-3.993,0,F,T,T,,01/09/13,,F
2__HEETL000,"EETL in Southern","Economy Energy Trading Limited",PAL,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-.048,.5264,-.025,0,F,T,F,,01/09/13,,F
2__HEMEB000,"2__HEMEB000","E.ON Energy Ltd",PGENERGY,G,"STH-PGE01",_H,"Southern","DEFAULT__H",,C,0,0,-312,.5787,-180.554,0,F,T,T,,01/09/13,,F
2__HENDC000,"2__HENDC000","Energy Data Company Limited",ENDC,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5128,0,0,F,T,F,,01/09/13,,F
2__HENEC000,"2__HENEC000","Eneco Energy Trade",ENECOUK,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HENRD000,"2__HENRD000","British Gas Trading Ltd",BRITGAS,G,"STH-ENR01",_H,"Southern","DEFAULT__H",,C,0,0,-488,.5736,-279.917,0,F,T,T,,01/09/13,,F
2__HENRG000,"2__HENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,44.6,0,.6251,0,27.879,F,T,F,,01/09/13,,F
2__HENRG001,"ENRG Additional H1","Opus Energy Renewables Limited",EVENERGY,S,"",_H,"Southern","DEFAULT__H",,C,0,4,0,.5264,0,2.106,F,T,F,,01/09/13,F,F
2__HEPHH000,"2__HEPHH000","Economy Power",ECON1,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HEURO000,"2__HEURO000","Europa Energy Supply Limited",EUROPA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HFNRG000,"2__HFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HFOUR000,"2__HFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HFRST000,"2__HFRST000","First Utility Limited",FRST01,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-24.612,.3409,-8.39,0,F,T,F,,06/09/13,,F
2__HFSEN000,"2__HFSEN000","F & S Energy Ltd",FSE0001,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HGANY000,"2__HGANY000","Ganymede Energy Supply Limited",GANYMEDE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HGETW000,"2__HGETW000","Utilita Energy Limited",UTILITA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-16,.4668,-7.469,0,F,T,F,,01/09/13,,F
2__HGMTR000,"2__HGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-32.488,.2664,-8.655,0,F,T,F,,01/09/13,,F
2__HGNRG000,"2__HGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.3134,0,0,F,T,F,,01/09/13,,F
2__HHAVE000,"2__HHAVE000","Haven Power Ltd",HAVEN,G,"STH-HVN01",_H,"Southern","DEFAULT__H",,C,0,19,-6,.5662,-3.397,10.758,F,T,T,,27/09/13,,F
2__HHOLB000,"2__HHOLB000","Holborn Energy Limited",HOLBORN,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HHPOW000,"2__HHPOW000","Haven Power Ltd",HAVEN,G,"STH-HPW01",_H,"Southern","DEFAULT__H",,C,0,0,-178,.6305,-112.229,0,F,T,T,,27/09/13,,F
2__HHUDS000,"2__HHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-2,.5264,-1.053,0,F,T,F,,01/09/13,,F
2__HHYDE000,"SSE SBMU1 - Southern GSPG","SSE Energy Supply Limited",SSE,G,"STH-SSE01",_H,"Southern","DEFAULT__H",,C,0,0,-120,.6874,-82.488,0,F,T,T,,01/09/13,,F
2__HIMPO000,"2__HIMPO000","SSE Energy Supply Limited",SSE,G,"STH-ATL01",_H,"Southern","DEFAULT__H",,C,0,0,-2,.5264,-1.053,0,F,T,F,,01/09/13,,F
2__HIMPX000,"2__HIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HINDE000,"INDE SOUTHERN","Npower Direct Limited",NITTWO01,G,"STH-INE01",_H,"Southern","DEFAULT__H",,C,0,0,-46.8683,.5442,-25.506,0,F,T,T,,01/09/13,,F
2__HJERE000,"2__HJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"HJERE000",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HJETS000,"2__HJETS000","Jetstream Energy Supply Ltd",JETSTREA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HKENS000,"2__HKENS000","Kensington Power Limited",KENSINGT,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HLIGH000,"2__HLIGH000","Lightning Energy Supply Ltd",LIGHTNIN,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HLOND000,"LE Default BMUid SOUT","EDF Energy Customers PLC",LENCO,G,"STH-LON01",_H,"Southern","DEFAULT__H",,C,0,0,-620,.7047,-436.914,0,F,T,T,,01/09/13,,F
2__HLUME000,"2__HLUME000","GNERGY Limited",LUMA,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HMAEL000,"2__HMAEL000","MA Energy Limited",MA200308,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-3.5,.6332,-2.216,0,F,T,F,,01/09/13,,F
2__HMAGN000,"2__HMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HMANW000,"2__HMANW000","SP Energy Retail Ltd",SPSUP01,G,"STH-MNW01",_H,"Southern","DEFAULT__H",,C,0,0,-1,.3167,-.317,0,F,T,F,,01/09/13,,F
2__HMARB000,"2__HMARB000","Marble Power Limited",MARBLE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,18/09/13,,F
2__HMIDE000,"NPEC Southern Area MIDE","Npower Limited",NPOWER01,G,"STH-MID01",_H,"Southern","DEFAULT__H",,C,0,0,-44.1408,.473,-20.879,0,F,T,T,,01/09/13,,F
2__HMSCG000,"2__HMSCG000","Morgan Stanley",MSCGI,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HNATP000,"NPEC Southern Area NATP","Npower Limited",NPOWER01,G,"STH-NPE01",_H,"Southern","DEFAULT__H",,C,0,0,-542.4944,.699,-379.204,0,F,T,T,,01/09/13,,F
2__HNEEB000,"2__HNEEB000","NPower Northern Supply Ltd",NEEB,G,"STH-NEE01",_H,"Southern","DEFAULT__H",,C,0,0,-147.0152,.4807,-70.67,0,F,T,T,,01/09/13,,F
2__HNELC000,"BE Stage 2 Default for GSP _H","British Energy Direct Ltd",BEDL001,G,"STH-BET01",_H,"Southern","DEFAULT__H",,C,0,0,-70,.5954,-41.678,0,F,T,T,,01/09/13,,F
2__HNORW000,"2__HNORW000","E.ON Energy Ltd",PGENERGY,G,"STH-NWP01",_H,"Southern","DEFAULT__H",,C,0,0,-4,.5405,-2.162,0,F,T,T,,01/09/13,,F
2__HNUCE000,"2__HNUCE000","NDA",MAGNOX,G,"STH-MEC01",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HOBER000,"2__HOBER000","Oberon Energy Supply Limited",OBERON,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HOGAS000,"2__HOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-1.502,.5264,-.791,0,F,T,F,,01/09/13,,F
2__HOVOE000,"2__HOVOE000","OVO Electricity Ltd",OVOE,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-17.2,.3339,-5.743,0,F,T,F,,01/09/13,,F
2__HOXPO000,"2__HOXPO000","Opus Energy Limited",OXFPOWER,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-27.54,.518,-14.266,0,F,T,F,,01/09/13,,F
2__HPADD000,"2__HPADD000","Paddington Power Limited",PADDINGT,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,18/09/13,,F
2__HPGEN000,"2__HPGEN000","E.ON UK plc",POWERGEN,G,"STH-PGU01",_H,"Southern","DEFAULT__H",,C,0,0,-412,.6849,-282.179,0,F,T,T,,01/09/13,,F
2__HPURE000,"2__HPURE000","Good Energy Limited",PURE,G,"",_H,"Southern","DEFAULT__H",,C,0,13.8,-3.2,.0213,-.068,.294,F,T,F,,01/09/13,,F
2__HREGE000,"2__HREGE000","Regent Power Limited",REGENT,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,18/09/13,,F
2__HRENC000,"2__HRENC000","The Renewable Energy Co Ltd",RENC,G,"STH-RNW01",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HRWED000,"2__HRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"STH-GDF01",_H,"Southern","DEFAULT__H",,C,0,9,-214,.7689,-164.545,6.92,F,T,T,,01/09/13,,F
2__HSEEB000,"2__HSEEB000","SEEBOARD Energy Limited",SEEBOARD,G,"STH-SEE01",_H,"Southern","DEFAULT__H",,C,0,0,-14,.5803,-8.124,0,F,T,T,,01/09/13,,F
2__HSIRO000,"2__HSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HSMAL000,"2__HSMAL000","Smartestenergy Limited",SMARTEST,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HSMAR000,"2__HSMAR000","Smartestenergy Limited",SMARTEST,G,"STH-SEL01",_H,"Southern","DEFAULT__H",,C,0,156,-52,-.0635,3.302,-9.906,F,T,T,,01/09/13,,F
2__HSOUT000,"SE SBMU1 - Southern GSPG","SSE Energy Supply Limited",SSE,G,"STH-STH01",_H,"Southern","DEFAULT__H",,C,0,0,-1640,.6055,-993.02,0,F,T,T,,01/09/13,,F
2__HSPOW000,"2__HSPOW000","SP Energy Retail Ltd",SPSUP01,G,"STH-SPC01",_H,"Southern","DEFAULT__H",,C,0,0,-419.8,.5643,-236.893,0,F,T,T,,01/09/13,,F
2__HSPRK000,"2__HSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.6847,0,0,F,T,F,,26/09/13,,F
2__HSTAT000,"STAT H Southern","Statkraft Markets Gmbh",STATKRA1,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HSWAE000,"SWA SBMU1 - Southern GSPG","SSE Energy Supply Limited",SSE,G,"STH-SWA01",_H,"Southern","DEFAULT__H",,C,0,0,-4,.5537,-2.215,0,F,T,T,,01/09/13,,F
2__HSWEB000,"SWEB Default BMUid SOUT","EDF Energy Customers PLC",LENCO,G,"STH-SWT01",_H,"Southern","DEFAULT__H",,C,0,0,-6,.5536,-3.322,0,F,T,T,,01/09/13,,F
2__HSYMB000,"2__HSYMB000","Symbio Energy LLP",SYMBIO18,G,"STH-SYM01",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,T,,01/09/13,,F
2__HTEAM000,"2__HTEAM000","Team",TEAM01,G,"",_H,"Southern","DEFAULT__H",,C,0,0,0,.5264,0,0,F,T,F,,01/09/13,,F
2__HTGPL000,"2__HTGPL000","Total Gas & Power Ltd",TFEGP,G,"STH-TFE01",_H,"Southern","DEFAULT__H",,C,0,4,-44,.6958,-30.615,2.783,F,T,T,,01/09/13,,F
2__HTREX000,"2__HTREX000","POWER4ALL Limited",POWER4,G,"",_H,"Southern","DEFAULT__H",,C,0,0,-15,.7637,-11.456,0,F,T,F,,01/09/13,,F
2__HVOLT000,"2__HVOLT000","Co-operative Energy Limited",VOLA,G,"",_H,"Southern","DEFAULT__H",,C,0,2.6,0,.4198,0,1.091,F,T,F,,01/09/13,,F
2__HYELG000,"_H  Default BM Southern","NPower Yorkshire Supply Ltd",YE,G,"STH-YEP01",_H,"Southern","DEFAULT__H",,C,0,0,-.3099,.4724,-.146,0,F,T,T,,01/09/13,,F
2__JALTI000,"2__JALTI000","Altitude Energy Supply Limited",ALTITUDE,G,"",_J,"South Eastern","DEFAULT__J",,C,0,0,0,.528,0,0,F,T,F,,01/09/13,,F
2__JANGE000,"2__JANGE000","Angel Energy Limited",ANGEL,G,"",_J,"South Eastern","DEFAULT__J",,C,0,0,0,.528,0,0,F,T,F,,01/09/13,,F
